ques_content,ans_content
眼睑起了红疙瘩，眼睑肿胀右眼，上眼睑，靠近眼睛的地方起有小红疙瘩，上眼睑肿胀，有时会痒,皮肤瘙痒考虑是具备的皮炎，最好是要排除局部真菌的感染，这样的情况，才可以造成你这样的情况出现的。建议到医院做检查，外擦左氧氟沙星乳膏，口服录雷它定片，也可以用中药杠板归熬水进行洗澡就可以的。
眼睑起了红疙瘩，眼睑肿胀右眼，上眼睑，靠近眼睛的地方起有小红疙瘩，上眼睑肿胀，有时会痒,你好，这种情况根据你的描述考虑有结膜炎可能，建议使用左氧氟沙星滴眼液看看，不用太担心建议按照上述方法进行，若情节严重，建议去医院检查治疗
臀部疼痛腰部有点酸痛腿部胀痛同房后腰部疼痛加重五个多月前腰部经常酸痛三个月前腰部扭伤后臀部开始疼痛腿部胀痛曾经治疗情况和效果：拍CT说是椎间盘膨出吃中药和颈椎腰痛宁做牵引现在臀部压起来还是很痛腰腿有点不灵活走路不痛跟肾有没有关系怎样能彻底治好？要不要继续吃药我现在这里买不到以前的药希望能介绍一些别的好药？谢谢（）,指导意见：你好腰椎间盘膨出压迫神经根导致坐骨神经引起腿部酸胀麻痛等症状采用专业的中药外敷治疗具有活血化瘀消炎止痛通经活络修复退变受损的椎间盘及周围的软组织等功效疗效稳定治愈后不复发等特点治疗期间不影响正常生活无毒副作用最终使因此导致的症状消失如有不明之处手机联系祝早日康复
臀部疼痛腰部有点酸痛腿部胀痛同房后腰部疼痛加重五个多月前腰部经常酸痛三个月前腰部扭伤后臀部开始疼痛腿部胀痛曾经治疗情况和效果：拍CT说是椎间盘膨出吃中药和颈椎腰痛宁做牵引现在臀部压起来还是很痛腰腿有点不灵活走路不痛跟肾有没有关系怎样能彻底治好？要不要继续吃药我现在这里买不到以前的药希望能介绍一些别的好药？谢谢（）,腰椎间盘突出症的主要问题是突出物压迫神经根及随之而产生的神经根周围无菌性炎症治疗的关键是解除突出物对神经根的压迫消除无菌性炎症的化学刺激且不增加病人痛苦若压迫未能完全解除只要炎症消退也可获得基本治愈临床上治疗方法很多但对不同的患者应根据不同的病情选择适宜的方法进行治疗。非手术治疗也称保守治疗常用的方法有：中药直接外敷祛、各种中、西药物治疗、牵引治疗、推拿手法治疗、物理治疗、针灸治疗、中药外敷熏洗甚至单纯的卧床休息也是一种传统而有效的治疗方法手术治疗腰椎间盘突出症的方法经长期发展已经较为
臀部疼痛腰部有点酸痛腿部胀痛同房后腰部疼痛加重五个多月前腰部经常酸痛三个月前腰部扭伤后臀部开始疼痛腿部胀痛曾经治疗情况和效果：拍CT说是椎间盘膨出吃中药和颈椎腰痛宁做牵引现在臀部压起来还是很痛腰腿有点不灵活走路不痛跟肾有没有关系怎样能彻底治好？要不要继续吃药我现在这里买不到以前的药希望能介绍一些别的好药？谢谢（）,指导意见：膨出阶段还是很好治疗的我以前就因为久坐在电脑前得过腰间盘突出当时用过不少的治疗方法针灸牵引按摩都做过但是效果都不理想真是白搭钱啊不过现在已经治好了我用的朋友介绍的腰椎康组合在张馨元精品店订购了4个疗程治好的见效非常快而且它是纯中药的还没有副作用口服加外用加磁疗的也很方便现在已经治好了一年了也没有复发的迹象
眼睛里有黄色肿胀物，眼肿是什么病,孩子的情况的情况考虑是结膜炎引起的，孩子可以用妥布霉素滴眼液每次一滴，每天5-7次，；连用3-5天可以痊愈，孩子可以按以上方法治疗，治疗后孩子以上情况可以逐步改善和康复，如果治疗后效果不好的也需要去眼科检查一次，
经常手脚麻木，手像中风一样不能动，特别是情绪激动的时候情况很严重，这是怎么回事,指导意见：手脚发麻或麻木一般都是由于其它的原发病所引起的，中风偏滩、糖尿病、骨关节病、神经炎、颈椎病、腰椎病是常见的手脚发麻的原发此种情况往往是做颈椎片、血压血脂、脑部ct检查一下的
女30岁脸上有斑怕冷四肢冰凉月经时间长发暗有血块经前小腹坠胀烦躁易怒精神差健忘吃过逍遥丸、六味地黄丸没什么效果吃什么中成药有效？,指导意见：根据你所说的情况初步考虑是有宫寒体寒导致的对于这种情况你是可以服用艾附暖宫丸饮食上忌食辛辣食物的服用金匮肾气丸也是可以的同时是可以热敷腹部的愿早日康复
女30岁脸上有斑怕冷四肢冰凉月经时间长发暗有血块经前小腹坠胀烦躁易怒精神差健忘吃过逍遥丸、六味地黄丸没什么效果吃什么中成药有效？,指导意见：您这个是血瘀造成的有斑经期有血块和延长小腹坠胀等建议您平时可以吃四物汤调理这个是中药汤剂效果较好由当归、白芍、川芎、熟地组成在吃姜汁红糖改善一下还有吃三七粉温水或者黄酒送服四物汤和三七粉经期不要吃
眼睛疱疹性角膜会引起头肿胀?,指导意见：会有影响的，注意及时的做消炎抗病毒治疗，恢复好了，才会恢复正常的、
不怎么孩子最近吃什么了，无缘无故的拉肚子了，已经三天了，之前有吃一些拉肚子药，可是没有得到什么帮助，后来孩子竟然拉脱水了，我作为家长心里特别的着急，上火，这可怎么办是好啊。,你好，拉肚子脱水了说明引起了电解质的紊乱的，同时引起了口干等等症状，这种情况最好是输点液或者是口服补液盐的，来纠正脱水，可以化验一下电解质如钾c氯钙等等的情况，可以用点碳酸氢钠，氯化钾，化验一下大便常规看看，血液分析，可以用点消炎药，不吃生冷难以消化的东西，晚上注意保暖。
突然一下就昏迷不醒，吃饭还很难喂是什么病？去医院检查是中风，那么中风的症状又有哪些呢？曾经治疗情况和效果：无中风的症状又有哪些呢？,你好，中风因为堵塞的地方不一样，症状也不一样，包括头晕头痛，半身不遂，偏瘫失语，吞咽障碍，记忆不清楚，意识障碍等等。急性期要到医院治疗，输液，一般住院十四天出院后继续治疗，有高血压糖尿病高血脂要一并治疗。可以用栓今通通栓搭档治疗后遗症期。另外中风包括脑梗塞和脑溢血两种，是不一样的。
突然一下就昏迷不醒，吃饭还很难喂是什么病？去医院检查是中风，那么中风的症状又有哪些呢？曾经治疗情况和效果：无中风的症状又有哪些呢？,你好。中风是脑部血液循环障碍，以局部神经功能缺失为特征。一般表现为突然昏迷、晕倒、对侧肢体偏瘫、眩晕、血管畸形、眼球震颤、口角歪斜，无法说话、伸舌偏斜为了防止中风，老年人应每日进食蒜、姜、含乳酸菌类饮料，抑制肠道有害细菌;及时饮水补液，绿茶、蜂蜜、牛奶豆浆、低糖天然果蔬汁、骨头蘑菇汤均可适量饮用。控制好自己的情绪，不要过于劳累。好好调理饮食。
病情描述发病时间、主要症状、症状变化等）：肿胀，有淤青，疼的不能走路，久站麻木，3天前摔的，现在还不见好转:,您好，患者的这种症状是需要考虑是骨折的表现，是需要及时的到医院做一下X光片的检查才是可以。1.治疗的方法，生活上是需要注意休息避免劳累，口服的药物是可以选择三七伤和跌打丸等。
全部症状：乳泉双侧上部疼痛发病时间及原因：2008治疗情况：吃了乳必消逍遥丸.,这种情况建议最好是通过中医药治疗观察一下效果或考虑手术治疗
请问我这症状是不是肾阴虚腰酸，便秘，小便黄,您好，肾阴虚的症状是腰膝酸软、耳鸣耳聋等。您的症状是肾阴虚的症状，不但阴虚还有火旺，所以便秘、小便黄。建议服用知柏地黄丸或者杞菊地黄丸两周，必能滋补肾阴，恢复身体健康。
爸爸中指头被电动车电瓶压断，手术后有肿胀，疼痛的现象。就是想问问这样骨骼至少要什么时候才会愈合？在这期间要吃些什么比较好？要注意些什么？有什么食物不能吃的？,骨折术后不要剧烈运动，不吃辛辣、刺激食品就行了。时间要一个月左右恢复的，平时多吃贝壳类的食物就可以了，对骨折有帮助的。
中风后手抽筋有时手指有轻微的动作,1、积极进行病因的治疗2、加强功能锻练
中风后手抽筋有时手指有轻微的动作,您好这样的情况还是与肌张力有关，可以说没有特效的治疗方法，功能锻炼是康复的关键
中风后手抽筋有时手指有轻微的动作,抽筋的真正机理目前尚未被确知，大多数的研究结果认为，肌肉抽筋是起因于神经或神经肌应激阈值降低，使得肌肉的神经行动频率突然增加，造成肌肉强直收缩。
后背疼做什么检查曾经治疗情况和效果：吃中药了烤灸后背疼要做什么检查,胃十二指肠疾病可以引起后背疼痛，有些骨科疾病、肝胆系统的疾病也会引起后背痛，另外有些泌尿生殖系统疾病、骨科疾病也会引起腰痛建议一定要尽早到医院做相关方面的检查以明确病因，争取早发现、早诊断、早治疗，以免耽误病情。
气虚血虚肾虚的主要症状是什么?主要是由什么原因引起?,1、肾精亏损引起病症发育缓慢、骨质疏松、齿摇发落、健忘迟钝、头晕耳鸣、视力下降、阳萎早泄、早衰2、肾阳虚病症腰膝酸痛、四肢不温、小腹发凉、阳囊温冷、自汗水肿、尿频尿闭、宫寒不孕、大便溏泄或便秘3、肾阴阳两虚病症肾阴虚诸症、心烦失眠、午后低烧、大便干结、小便短少、面部黄褐斑、免疫力低下、慢性肾炎、糖尿病
气虚血虚肾虚的主要症状是什么?主要是由什么原因引起?,指导意见：1、肾精亏损引起病症发育缓慢、骨质疏松、齿摇发落、健忘迟钝、头晕耳鸣、视力下降、阳萎早泄、早衰2、肾阳虚病症腰膝酸痛、四肢不温、小腹发凉、阳囊温冷、自汗水肿、尿频尿闭、宫寒不孕、大便溏泄或便秘3、肾阴阳两虚病症肾阴虚诸症、心烦失眠、午后低烧、大便干结、小便短少、面部黄褐斑、免疫力低下、慢性肾炎、糖尿病
头晕，耳鸣，腰酸，是不是肾虚啊！头晕，耳鸣，腰酸，是不是肾虚啊！,你好，肾虚可以出现头晕耳鸣腰膝酸软的症状。但肾虚包括很多方面，如肾阴虚、肾阳虚、肾精不足等都可引起，统称为肾虚，太笼统。建议去医院选择有经验的中医辩证。明确病因后及时治疗，因为肾是人体的先天之本，如果它的功能不足，日久会出现失眠、健忘、阳痿早泄、遗精、潮热盗汗、四肢不温等情况。
肾脏出现问题早上起床后眼脸都有肿胀白天喝多少水，尿都特少。我想问一下是不是肾脏有问题，我血糖有点高有关系吗,你好，您说的这个情况与血糖关系不大的，有可能是肾脏出了问题的。建议您最好到医院检查肾脏的超声和肾功能，确定是不是肾脏的疾病造成的在进行治疗。
我一直嗳气，有6个多月了，嗳气的时候喉间声音大，嗳气出来没味道，很少放屁，嗳气的时候痰多，吃西药中药都不管用，饮食规律也正常，，我这是怎么回事，是不是很难治疗？？？？,你好，这种情况可能是胃炎引起的，最好是检查一下胃镜，排除一下胃炎的可能。如果确实是胃炎引起的，可以用消炎药和抑制胃酸的药物治疗试试，同时，可以配合健胃消食的药物治疗，一定要坚持按时用药，另外，一定要注意饮食习惯，多喝水，禁食辛辣刺激性食物，忌烟酒，饮食宜清淡易消化为主最好，祝您健康。
你好，请你给我判断一下我说的症状吧。我有腰酸背痛，四肢发冷老出汗，也不是常发凉。小便次数多，性欲下降。请问这是阴虚还是阳虚,你好，根据你所说的，腰酸背痛，四肢发冷老出汗等，应该是阳虚引起的，需要进行调理。建议来中医院就诊，确定具体病因后用中药进行调理效果好，不要自己盲目用药。
最近每天早上起床之后腰部的脊椎两侧疼，过一段时间就好了，还非常爱出汗，我怀疑是不是肾虚啊，如果是吃什么好的快点,您好，根据您描述的情况来看腰部的情况可能是有腰肌肌肉纤维织炎造成的。既往的活动不当腰部肌肉的扭伤以及受风着凉、姿势不正确等都容易导致这样的情况出现。此时您最好是看下当地的医生，进行下腰部的针灸、推拿和红外线的理疗的治疗，这样可以帮助尽快的缓解症状。经常的爱出汗多是和体质比较差有关系的，保持个好的生活习惯，适度的运动，可以帮助改善目前的情况。
耳鸣2年了，还眼花，胸闷气短，心慌，浑身乏力，头闷，一到夜间12点后病情就加剧，伴有心慌，麻烦，主要平时也不放屁，不打饱气，感觉不排气一样，请问这个是什么状况呢改如何治疗曾经治疗情况和效果：吃过中药，做过心电图没事血压正常改如何治疗,"引起胸闷的原因有很多,如：胸部疾病：胸膜炎,肺大泡,肺气肿等等,心脏疾病常见的是冠心病,引起的心肌缺血.建议去医院做个心电图,拍个胸片检查,明确病因后对症治疗."
耳鸣2年了，还眼花，胸闷气短，心慌，浑身乏力，头闷，一到夜间12点后病情就加剧，伴有心慌，麻烦，主要平时也不放屁，不打饱气，感觉不排气一样，请问这个是什么状况呢改如何治疗曾经治疗情况和效果：吃过中药，做过心电图没事血压正常改如何治疗,胸闷是一种自觉胸部闷胀及呼吸不畅的感觉，轻者可能是神经官能性的，即心脏、肺的功能失去调节引起的，应该积极检查来确定原因。目前服用消炎药抗生素控制感染，另外建议服用止咳祛痰糖浆复方甘草溶液或者鲜竹沥口服液试试。
你好我是手和手臂疼有点麻请问考录有？你好我是手和手臂疼有点麻请问考录有几种情况呢感觉一条线一条的疼最近感觉五个手指也疼有十多天了还有胳膊后也疼拔罐后肩膀的地方紫颈椎片拍了没事医生说是着凉我觉得不是。现在针灸呢加拔罐刚一天请问综合上述我到底是怎么回事呢有几种可能情况怎样能确诊还需做什么检查,您的情况可能还是气血虚、血瘀引起的症状，是体内血液不足、肢体脏腑百脉失去濡养而出现全身多种衰弱的症状。您可以服用活血的药物治疗的，常用的药物八珍丸、人参养荣丸、归脾汤等，平时常吃补血养血的食物，如菠菜、花生、黑木耳、鸡肉、羊肉、海参等。水果可选用葡萄、红枣、桂圆等，平时还要多参加运动的。祝您早日康复！
最近四肢和脸部眼部水肿，四肢还有紫片出现，好像是碰了哪一样，有时耳鸣，四肢无力，月经量出奇的多，还伴有血块，不知道是不是肾虚的表现。曾经治疗情况和效果：没治疗想知道是不是肾虚呢、,"你好,，需要检查是否有低钾和贫血及肝功能异常，最先需要排除低钾，排除后可能是缺钙的表现,建议补钙,多吃含钙多或能促进钙吸收的食物.例如:奶类（人奶,牛奶,羊奶等）含钙较丰富,吸收也充分;动物肝脏,蛋黄,鱼,肉及豆类,含有丰富的维生素D,可以促进钙的吸收，希望我的回答能帮助到您，祝您健康。"
最近四肢和脸部眼部水肿，四肢还有紫片出现，好像是碰了哪一样，有时耳鸣，四肢无力，月经量出奇的多，还伴有血块，不知道是不是肾虚的表现。曾经治疗情况和效果：没治疗想知道是不是肾虚呢、,您好，根据您的描述您这属于中医讲的肾虚水泛的表现西医讲您这很有可能有肾脏方面的病变建议您可以去医院的中医内科进行中医调理补肾利水消肿的治疗方法
"我头痛,发烧,四肢乏力,没有食欲。是怎么回事","头痛原因很多,如偏头痛,血管神经性头痛,三叉神经痛,枕大神经痛,高血压,脑血管病,颈椎病,中耳炎,饮酒和吸烟,感冒都可能诱发.所以要找到原因指导下的治疗.平常注意防止精神紧张保证休息时间和质量,戒烟酒.防止受凉感冒等诱因."
"我头痛,发烧,四肢乏力,没有食欲。是怎么回事",你好，出现发烧症状其实有可能是很多疾病的，但多以感染（细菌、病毒等）为最多，因此在不是特别的高烧情况下不难单纯盲目退烧，应该尽快查明原因，当然通过一些物理降温的做法来缓解症状是可以的。
"我头痛,发烧,四肢乏力,没有食欲。是怎么回事",头痛的一般简易疗法如下，请试试：.热水泡双手：洁净热水一盆，把双手浸入。水量以浸过手腕为宜，并不间断地加些热水，以保持水温。浸泡半小时后，痛感可减轻，甚至完全消失。希望我的回答能帮助到您，祝您健康
"我头痛,发烧,四肢乏力,没有食欲。是怎么回事","你好头痛首先可以做个脑部CT检查有无异常，如果检查结果正常的话，多考虑偏头痛的症状，可以服用镇脑宁胶囊或正天丸，配合针灸治疗将会更好，平常注意防止精神紧张保证休息时间和质量,戒烟酒.防止受凉感冒等诱因"
记忆力减退、头昏耳鸣、头发脱落、腰膝酸软、尿频、尿急,您好考虑肾阳虚，肾阳虚可以吃狗肉、羊肉、韭菜、泥鳅来进行食补，药物则有肾宝、玉苁蓉、金匮肾气丸、右归丸等。
记忆力减退、头昏耳鸣、头发脱落、腰膝酸软、尿频、尿急,"肾阴虚可以吃哈士膜,黑木耳,黑芝麻,小核桃等进行食补,药物建议您口服六味地黄丸"
记忆力减退、头昏耳鸣、头发脱落、腰膝酸软、尿频、尿急,"你好.考虑肾阴虚时,主要表现为腰膝酸软,潮热,盗汗,手脚心发热.肾阴虚可以用六味地黄丸治疗,"
全部症状：身体浮肿，腹部肿胀发病时间及原因：一个月左右，经期之前浮肿，之后周期性浮肿治疗情况：看过中医，诊断为肾虚,"你好.去化验尿看看肾有没有问题。如果没有问题,再检查心脏。也没有问题时。那就是特发性水肿。不用治疗"
全部症状：身体浮肿，腹部肿胀发病时间及原因：一个月左右，经期之前浮肿，之后周期性浮肿治疗情况：看过中医，诊断为肾虚,你好朋友身体浮肿这样的情况考虑是由于明显的肾部疾病有很大关系的，应该注意可以做个B超检查
大约2000年，偶感耳朵响，一直不间断治疗，做过电测听，诊断为感音神经性耳聋耳鸣，脑地形图、CT，脑血流图都正常，现在感觉严重，响度增加。有时两耳一起响，很闹心。，西医治疗，中医治疗，无明显变化。针灸药物治疗，大约一个多月稍微轻点，继续巩固治疗后，无明显变化，现在感觉严重，响度增加。有时两耳一起响，很闹心。，如何治疗。注意哪些。,耳鸣耳聋原因很多，需要进一步检查以明确诊断。如果属于神经性耳鸣、神经性耳聋，一般以中药西药均用，并坚持治疗二至三个月，才有可能见到一定效果。对于耳鸣，治疗方法还有很多。请参考耳科栏目相关文章。如果方便，您可以来门诊一次，对于外省患者，然后可以为您全程免费网络处方。如果确实不能来门诊，需要网络处方的外省朋友，也可以搜索进入我的其他网站咨询。
风湿结节吃什么中草药好,你好！需要把疾病诊断和检查情况补充提问，更好指导，
风湿结节吃什么中草药好,你好，你这情况没有不适症状，一般可不用治疗，请不用担心
风湿结节吃什么中草药好,"指导意见：你好，建议找专业的中医辨证施治，可达到标本兼治的治疗目的。注意多休息,避免熬夜,多补充维生素,避免一下辛辣食物,做到心情舒畅."
你好，我夜里小便多去医院检查说我是肾虚。化验小便都很好，给我配的是丛蓉益肾颗粒，可是还没好的结果，晚上还要起来几次。我是怕冷的人。曾经治疗情况和效果：有治疗但没怎么好想彻底治疗好,你的情况应该是中医上的体寒，怕冷，怕凉，手脚最明显。是由于体质和生活习惯的交错而引起的症状，要想彻底治疗体寒，需要一段较长的时间，但是只要能坚持，生活中多留意，长久坚持健康的生活习惯，就能有效地防治体寒。注意适当摄取盐分，控制水分，进食不宜过量，饮食温热，包括温度以及食物的性质。多吃北方水果，少吃南方水果。泡热水脚。服用维他命E等、
医生您好，我怕冷畏寒，头晕耳鸣，手脚凉，手心出？医生您好，我怕冷畏寒，头晕耳鸣，手脚凉，手心出汗，失眠多梦，健忘，记忆力下降，体型瘦，尿频，尿急，尿黄，白天尿多，晚上夜尿没有，浑身没劲，阴囊潮湿，睾丸疼，大小不一样，有过手淫，我想问的是，我肾阴阳两虚同时前列腺还有问题。我是该怎么办？我是先治疗哪发面，我该吃什么药，谢谢医生们了。。,你好，针对你说的情况来说，你的情况是由于肾阴阳两虚都有，也有前列腺，那最好同时治疗你可以用金贵肾气丸和右归丸肝肾合剂，再加上前列通胶囊进行治疗
胃痛，腿发抖.怎么办昨天下午就喝了一副中药，然后就肚子痛，去诊所那看，吃了药，还是很痛，就去医院哪里打了吊针，又吃了药，而且又吐了，肚子才好一点，但今天早上肚子还是很痛，腿一下发抖十多秒就停下来一下，过了一会又抖，这到底是什么问题啊？？？急！,需要考虑肠炎的表现，是细菌、病毒、真菌和寄生虫等引起的胃肠炎.可以考虑到医院消化科做个肠镜检查，如果确诊，麦片酸奶蜂蜜或牛奶平时不要在饮用了，在生活方面需要注意，1、注意饮食卫生2、忌吃油腻食物。3、忌吃牛奶、羊奶和大量的蔗糖。4、忌生吃大蒜。
胃痛，腿发抖.怎么办昨天下午就喝了一副中药，然后就肚子痛，去诊所那看，吃了药，还是很痛，就去医院哪里打了吊针，又吃了药，而且又吐了，肚子才好一点，但今天早上肚子还是很痛，腿一下发抖十多秒就停下来一下，过了一会又抖，这到底是什么问题啊？？？急！,胃痛，脚发抖，吃了什么药，打了什么吊针，吐的是胃内容物还是酸水，有没有饮食不洁史，有没有甲亢等家族史。建议吊泮托拉唑、维生素B6，查个电解质，缺钾的话，要补钾，查个心电图排除心脏问题，查个胃镜
胃痛，腿发抖.怎么办昨天下午就喝了一副中药，然后就肚子痛，去诊所那看，吃了药，还是很痛，就去医院哪里打了吊针，又吃了药，而且又吐了，肚子才好一点，但今天早上肚子还是很痛，腿一下发抖十多秒就停下来一下，过了一会又抖，这到底是什么问题啊？？？急！,指导意见：胃痛的主要原因就是胃炎和溃疡，应该及时做个胃镜检查来确诊一下。平时在饮食上要注意，油腻、生冷及辛辣的刺激性食物千万不可以吃，如果不方便去医院的话，药物的选择上推荐阿莫西林胶囊配合丽珠得乐冲剂。
手指尖端大拇指，三指四指麻木，肿胀，有时还合不拢，晚上有时胳膊和手一起麻木，两手都有类似情况右手比较严重，请问是什么情况，谢谢解答,"你好，手发麻亦可是气血不足造成,既是血虚.因为阳气虚弱,造成血虚,并且阳气无力行血,血液就达不到血管末梢.手脚是人体的末梢,因此血虚会有发麻的感觉.平时注意保养,阳虚应该少吃寒凉食物"
手指尖端大拇指，三指四指麻木，肿胀，有时还合不拢，晚上有时胳膊和手一起麻木，两手都有类似情况右手比较严重，请问是什么情况，谢谢解答,"你好，初步认为和颈椎病有关系，需要进一步的检查，明确病因及早治疗.不要盲目用药,以免加重病情,多喝水.不应作剧烈运动，忌吃辛辣食物，并保持睡眠充足，舒缓压力."
手指尖端大拇指，三指四指麻木，肿胀，有时还合不拢，晚上有时胳膊和手一起麻木，两手都有类似情况右手比较严重，请问是什么情况，谢谢解答,您好，您的情况可能属于颈椎病或者腕管综合征引起的指关节的麻木和不适感。建议您针灸科就诊，明确诊断与治疗，平时可以行局部的按摩以缓解症状，祝您健康。
舌头起泡了？前段时间我口干舌燥的，牙疼喉咙疼，最严重的是舌头都起泡了，连咀嚼食物的时候都疼的难受，我想是不是这几天上火了那，现在我没有吃药治疗，我真的很着急很担心。。请问我舌头起泡了怎么办？,指导意见：你的症状是属于缺锌引起的舌乳头炎;建议你口服葡萄糖酸锌来治疗，平常一定要多喝水.多吃蔬菜.不要吃味精鸡精，还要含化华素片来治疗.
我嘴苦；口干；耳鸣有时盗汗；医生说是肾阴虚曾经治疗情况和效果：喝了十几副中药嘴苦口干盗汗好了；可是还耳鸣耳鸣怎么治了‘吃什么药好,指导意见：您好，从您谈到的这情况来看这可能是是阴虚火旺，这情况是可吃些滋阴降火的中药的，可选择知柏地黄丸
我到底是肾阳虚还是肾阴虚，还是肾气虚，还是阴阳两虚呢？,"你好,考虑肾虚,建议你可用中成药六味地黄丸来调理，注意休息。多食一些具有补肾作用的食物，如甲鱼，猪腰等,适当运动可以达到养筋健骨,舒筋活络,血脉通畅,健肾强身之效,增强自身抵抗力"
