ques_content,ans_content
病情描述发病时间、主要症状、症状变化等）：最近几个月了，睡觉总是很浅，翻身都要醒，尤其下半夜，天天晚上做梦，黑眼圈加重了，夜尿每晚要两次，请问是怎么回事:,你好这个考虑是肾虚引起的症状建议你服用金匮肾气丸治疗试试，必要时到医院作进一步检查与治疗
你好医生我妈妈得了更年期综合症头晕、恶心、浑身发烫、面色潮红、盗汗医生说是更年期综合征不知道有什么副总用不要太大的药可以用静心口服液会不会有什么太大的副作用？有没有一种药可以短期内有效治疗她的部请问更年期综合症吃什么药？谢谢,指导意见：你好：更年期时轻微的症状可以通过自己调节可以缓解平时多食用含钙高的食物如牛奶、豆制品、鱼、虾、蟹、芝麻等或适量补充钙剂和维生素D增加户外活动进行适宜自身的体育锻炼可以有效地延缓骨质疏松的进程如果严重者激素替代治疗是有效改善症状、提高生活质量的方法但应在医生的指导和严密监控下使用建议及时去正规医院妇科进行B超和性激素六项等相关检查在医生指导下规范用药f
你好医生我妈妈得了更年期综合症头晕、恶心、浑身发烫、面色潮红、盗汗医生说是更年期综合征不知道有什么副总用不要太大的药可以用静心口服液会不会有什么太大的副作用？有没有一种药可以短期内有效治疗她的部请问更年期综合症吃什么药？谢谢,药物的选择不要随便使用应在医生的指导下根据自身情况选择适合更年期的药物服用指导：建议服用一元堂巢之安对卵巢功能进行修复有效改善潮红潮热、胸闷心慌、烦躁、月经紊乱等症状推迟更年期或消除更年期症状巢之安所有成分均为全效植物精华萃取配方里不含有任何违禁成分所以非常安全没有任何毒副作用可以长期服用
你好医生我妈妈得了更年期综合症头晕、恶心、浑身发烫、面色潮红、盗汗医生说是更年期综合征不知道有什么副总用不要太大的药可以用静心口服液会不会有什么太大的副作用？有没有一种药可以短期内有效治疗她的部请问更年期综合症吃什么药？谢谢,指导意见：你好这位朋友更年期综合症建议服用茶进行调理但是心理因素需要从自我做起克制心理障碍这比吃任何药都要有效果所以你应该注意帮助妈妈来解决问题多做劝导工作让你妈妈多开心就可以减轻更年期的症状祝你幸福
生孩子的时候由于大出血，还像是什么胎盘不能剥离。切除子宫。没有月经。想问一下，会提前进入更年期吗？,切除子宫后没有月经，这个说明内分泌及卵巢功能有问题，如果这样的话，应该会提前进入更年期的
生孩子的时候由于大出血，还像是什么胎盘不能剥离。切除子宫。没有月经。想问一下，会提前进入更年期吗？,你好，子宫切除后有可能更年期会提前，原因有二，一是子宫也分泌相应的激素。二是营养子宫的血管同时也供应卵巢，而子宫切除后，卵巢血供跟不上，会提前萎缩。
我每次做爱都吃男友的精子，好吗？,健康男性的精液中是没有病菌的。吞吃精液对身体一般也不会有坏的影响，对于大家所说的精液有美容的作用，根据成分分析，跟美容没有直接的关系。但是当男性患前列腺炎、精囊炎、尿道炎等泌尿生殖系统炎症的时候，精液中就会携带病菌或其他致病微生物，并且有可能通过口腔传染给女方。所以吞食精液要慎重。
我每次做爱都吃男友的精子，好吗？,"精液基本上与血浆的成分相同,那么,我们再拿食物与精液比较来看,一碗牛奶（250毫升）含蛋白质8克,脂肪10克,糖13克,一碗豆浆（250毫升）含蛋白质11克,脂肪5克,糖29克.从营养人体相比,牛奶和豆浆要比精液的价值高得多了,从作用来讲,精液不是营养物质,而是繁衍后代的需要."
我每次做爱都吃男友的精子，好吗？,"nh,ndqkkl一般没有害处,但也没有好处,很不卫生,不建议吃"
我每次做爱都吃男友的精子，好吗？,你好，没什么好与坏的影响，如男方有男科疾病就不能吞食了
身体健康一切正常从今年2月27号出门打工开始心情无比烦躁不安，不管忙和闲时都是烦，说不出来的不好，以前出门打工在苦在累都能踏踏实实高高兴兴地干，就是今年，请问是什么原因？我该怎么办,"你好，根据你的情况，可能是有精神上的压力等，谢谢,建议你注意放松身体和精神，经常地锻炼，看一些积极的书籍，找出原因，积极的解决等，谢谢。"
病情描述发病时间、主要症状、症状变化等）：医生，你好！我的肩部和前胸不不能着凉，只要一着凉，马上痰就很多，到医院看了十多年，吃了好多药，没见好转，医院医生说我是老慢支，可我总是发现，每次痰都是从鼻腔内吸出的，特比是到晚上，每次要30分钟才能吸干净痰才能入睡吸出的痰是白色泡沫型的），请帮我症断一下。谢谢！,您好，您的症状考虑是咽炎导致的，平时多喝水。建议可以服用治疗咽炎的药物如咽炎片，金银花颗粒，慢严舒柠等，同时配合服用疏肝理气的药物帮助顺气如越鞠保和丸，开胸顺气丸等。
有时候是快来月经了，就流鼻血了，不是每个月都有，多半是头特疼、特晕的时候自己就觉得估计要流鼻血了。应该不会是经血逆流，子宫内膜异常吧？,"您好:鼻出血是一种症状,可以是病理性的,也可以不是病理性的.那么常见的原因一是局部本身的问题,比如由于局部黏膜的破溃引起的出血.黏膜的破溃出血一般是跟上火引起的鼻子干燥有关系.二是鼻息肉出血.三是要查一下有没有血液方面的疾病,可能因为血小板减少造成出血,凝血因子的缺陷也可以导致出血.另外鼻腔毛细血管扩张可引起出血.所以凡是有鼻出血的,要找找出血的原因,到医院做一下检查.可以先查一个血常规,看看血小板低不低,另外到五官科看看鼻子局部的问题,有没有息肉和毛细血管的扩张.另外还要注意有没有肝脏,淋巴结肿胀,把血"
全身都是红疙瘩喝药就好了不喝就发了啊,你好浑身起满红疙瘩如果很痒一般多见于过敏导致，建议可以做一下血常规检查，明确诊断后再进行治疗。过敏可以口服赛庚啶或氯雷他定等抗过敏药物治疗，另外可以同时外用炉甘石洗剂等药物治疗，注意卫生，不要吃辛辣食物。
全身都是红疙瘩喝药就好了不喝就发了啊,你这个情况从症状看，考虑过敏的可能大，建议积极停用，及治疗可选用适当的抗过敏药物治疗，如氯雷他定或西替利嗪、维生素Ｃ、葡萄糖酸钙、强的松等治疗。1建议你必要时积极抗过敏治疗为好的，若是治疗后没有好转的话，建议你积极到医院皮肤科进行治疗为好的
我想问下我四维彩超结果是双顶径是27周＋4，股骨是26周左右是怎么回事啊想知道为什么不是在同一周,你好这个是和营养情况有关的，需要加强营养，积极补充钙质及维生素等等。你好怀孕期间饮食方面还是需要注意的，以少量多餐，菜不要过于油腻，多吃水果、新鲜蔬菜。怀孕期间为了宝宝的健康生长发育是需要多加强营养的，可以吃些碳酸钙或者乐力钙或保灵孕宝。多吃些排骨汤及动物肝脏。平时适当的散步也是对宝宝有益的。
指甲变空是不是缺什么东西,你好，根据你说的情况考虑时真菌感染导致的，建议：在指甲处采用涂5％碘酊外涂。这种方法起码要坚持一年才能见效。可以配合口服抗真菌药物使用。希望你早日康复
头痛，眩晕，胸闷，冒虚汗请问这是什么情况,你好很高兴回答你的提问。如果说头晕，头痛和冒虚汗的情况是突然之间出现的，那么多考虑是因为急性的低血糖反应，或者是感冒导致。如果说这种情况长期存在，那么需要考虑脑供血不足，低血压等。建议你去医院先排除一下怀孕的可能性，如果说没有怀孕，建议测量一个血常规，查看有无贫血，测量一个血压看血压是否正常，平时的饮食一定要有规律。
全部症状：发烧发病时间及原因：咽喉发红，发高烧，验血是白细胞计数高，17.5，血红蛋白偏低115，红细胞体积低75.1，红细胞含量低25.4，红细胞?R积低0.340，超敏C反应蛋白高1.6治疗情况：挂了5天盐水，好了，我想问一下是不是贫血，应怎样补，谢谢,"贫血治疗首先找到原因针对原因进行治疗,另外建议多吃瘦肉和猪肝,蛋黄,牛奶,鱼虾,贝类,大豆,豆腐和血补充铁和蛋白质和多吃蔬菜和水果补充维生素c促进铁的吸收.严重贫血需要输血治疗."
失眠多梦，耳鸣，胸闷气短，盗汗，是什么症状，该怎么治疗,"失眠主要表现为睡眠时间、深度的不足以及不能消除疲劳、恢复体力与精力，睡前喝一杯热牛奶，听点轻音乐,睡前不要喝咖啡、浓茶吸烟等。睡前可以用微烫的热水泡泡脚，口服七叶神安片脑灵素，刺五加，安神宝颗粒等试试。"
前一阵子我发现我的左脚拇指的指甲盖有一块淤血但不疼我也没在意今天早上感觉有些疼痛感请问回事脉管炎吗:,根据你的描述，不是脉管炎的考虑是你甲床淤血引起的症状，是你损伤造成的症状建议，你可以口服三七伤药片进行活血祛瘀治疗，一次3片一天3次，如果出现红肿的症状是你炎症感染造成应去医院外科进行确诊才可以的祝你早日康复
头部突然眩晕，血压升高,"患了高血压建议低盐饮食,低脂肪饮食.一定要禁烟,酒,避免情绪激动.如果有高血脂必须同时治疗啊.否则降压效果不好.在当地医生指导下选择降压药如:心痛定.最好选择缓释片如波依定或硝苯地平缓释片口服,血压更平稳.多吃些果蔬是有好"
头部突然眩晕，血压升高,目前比较有效的方案是钙拮抗剂+血管紧张素受体拮抗剂，或是钙拮抗剂+噻嗪类利尿剂，或是三者联合使用，都有其特点和适应症，建议在医生指导下结合你的情况用药降压药有很多种，都有其特点和适应症，建议在医生指导下结合你的情况用药。平时注意清淡饮食，适量运动，放松心情。定期测量血压，1-2周应至少测量一次，按时就医
头部突然眩晕，血压升高,你好，你说的情况考虑是高血压脑病的可能性极大的，这个疾病是很危险的，高血压脑病与头晕甚至呕吐的症状的。建议先两个血压的，要是很高的话可以先用降低血压的，同时用点改善脑供血的药物。最好是可以用点脱水的甘露醇。
头部突然眩晕，血压升高,你好，根据你的情况，不排除短暂性脑缺血发作的可能性，以反复发作的短暂性失语、瘫痪或感觉障碍为特点，每次发作持续数分钟，通常在60min内完全恢复。药物治疗抗血小板凝聚剂，用于保护脑灌注、预防血栓抗凝治疗溶栓改善脑循环
头部突然眩晕，血压升高,单纯的头部眩晕，没有嗜睡、瞻望、抽搐昏迷，没有恶心、呕吐，没有严重脑功能障碍的情况，应该考虑为脑部小动脉痉挛，导致脑组织水肿和颅内高压。建议及时应用降压药物，但应平稳降压，不应一次把血压降的过低，以免导致脑组织供血不足，平常应注意检测血压，史血压维持在正常范围，注意避免情绪激动、避免劳累、生气等诱因。
头部突然眩晕，血压升高,指导意见：你好，一般情况考虑可以使用尼莫地平进行治理，使用药物需要遵医嘱进行，高血压患者建议耐心治疗，坚持用药，平稳降压，定期的复测血压，指导治疗，祝健康
本人右脑手摸到一粒花生大的肉粒大，有轻微疼痛，大概三年了，咋办,健康指导：您好！根据您的描述，建议您先观察一段时间，如果疙瘩继续增大，且出现了疼痛感加剧，建议您去专科医院进行就诊，对症治疗。但是不要用手对其进行搔抓，以免加重感染或者引起破溃，从而造成不好的影响。从营养学的角度来讲，您要在饮食上注意调整，尽量避免食用刺激性比较强的食物，比如说过于辛辣的食物，过于油腻的食物以及海鲜类的食物，都有可能对疙瘩起到不好的刺激作用。同时平时多吃一些水果和绿色蔬菜等比较清淡的食物，能够补充机体所需的维生素、氨基酸、矿物质以及微量元素等营养物质。希望我的回复对您有所帮助。
本人右脑手摸到一粒花生大的肉粒大，有轻微疼痛，大概三年了，咋办,指导意见：朋友你好、如果囊肿疼痛症状比较重。需要行药物止痛的。可以使用点布洛芬的。另外最好行B超检查下。如果囊肿过大。需要手术的。
两腿发冷，走路无力，嘴巴??嗦，请问是怎么回事,中医讲腰以下为肾所主，如果肾阳不足，形体失于温煦，就会引起下肢发凉，乏力，嘴巴哆嗦的问题。这种情况可以用中医温补肾阳的方法治疗，试试用右归丸或者桂附地黄丸。
两腿发冷，走路无力，嘴巴??嗦，请问是怎么回事,健康指导：发生这种情况的疾病很多，光单一凭症状可能无法诊断到底是什么情况，有可能是感冒引起的，也有可能是颈椎病引起的，还有可能是中风，最好到医院检查一下，以明确相关诊断，及时对症治疗。祝您早日康复。
我想在今年生个儿子，身体健康，每天都在吃叶酸和钙片，连续一个多月了曾经治疗情况和效果：今年34岁，之前生个女儿，今年7岁了我想今年生个属蛇的儿子，请求帮助我，怎样才能顺利的怀个儿子，我做梦都想,想生男孩的话，建议你多吃一些偏碱性的食物，或含钾、钠多的食物，如根茎类的白薯、土豆，水果，栗子，苏打饼干和不含奶油的点心等碱性含量多一些的食物，生男孩的机会就大。女方可在同房前采用2%-2.5%的苏打水冲洗阴道，则可增加生男孩的机率。
做了假体垫下巴以后可以做户外运动吗？做了假体垫下巴以后可以做户外运动吗？,指导意见：一般做了假体垫下巴后是需要在家休养的，要远离剧烈运动，因为植入下巴部位的假体要固定并跟组织相融合，至少需要一个月的时间，如果在这一个月内剧烈运动，很容易导致下巴假体移位，或伤口破裂，延长手术的恢复期。一个月后就可以放心做各种运动了。
病情描述发病时间、主要症状、症状变化等）：我同事喝醉酒全身发抖该怎么办.......？？？？？？？？？曾经治疗情况和效果：不知道最快的办法能不能不发抖或者最快解酒,你好，据你的描述看出体内的乙醇脱氢酶相对正常人应该较少，酒精进入体内不能很快被分解，致使进入体内的酒精使毛细血管扩张，血流速度加快，导致体内散热也加快，导致身体发冷，身体自身的保护机制使你全身发抖、牙齿咬紧来产热。指导意见：酒，适量的喝有助于健康，但如果经常喝醉，建议你尽量戒酒，毕竟身体最要紧
病情描述发病时间、主要症状、症状变化等）：有一个多月了，右腿关节后边起了一个包，不太疼，走路不太舒服，有点骨质曾生。:,患者右腿关节的后边，长了一个包，不太疼你好，这种情况可能是?N窝囊肿，建议你去医院的骨科就诊，再进一步明确诊断，再进一步治疗
羊羔疯症状可不可以治好啊？大发作时全身僵直，带有身体抽搐，脸色呈酱紫色，（呼吸短暂停止引起），持续差不多2分钟。然后就是急促呼吸，再才慢慢恢复。羊羔疯症状可不可以治好啊,：癫痫的治疗主要是应用抗癫痫药物，减少癫痫发作。如果癫痫发作次数减少就是病情在好转。癫痫药物的服用和减量都需要在医生指导下进行，抗癫痫药物不能突然停用，需在医生的指导下2年内未发作才能开始逐渐减量，一旦复发，便立即恢复到原始剂量。
羊羔疯症状可不可以治好啊？大发作时全身僵直，带有身体抽搐，脸色呈酱紫色，（呼吸短暂停止引起），持续差不多2分钟。然后就是急促呼吸，再才慢慢恢复。羊羔疯症状可不可以治好啊,你好，羊角风又叫癫痫是一种突发性，短暂性大脑功能失调性疾病。可发生于任何年龄，青少年尤为多见。发作时症状如下，昏到在地，四肢抽搐，大叫一声。得了癫痫之后，首先必须到正规医院去看癫痫专科医生，医生需要详细询问病史并且做必要的检查，如脑电图、头颅CT、核磁共振等，确诊以后才能给予正确有效的治疗。目前最常选用的药物包括传统抗癫痫药中的卡马西平、丙戊酸钠等，新型抗癫痫药如拉莫三嗪、托吡酯、奥卡西平等。
我一吃凉的就百分百的跑肚曾经治疗情况和效果：问一下是怎么回事那得毛病,朋友，这种情况有可能是肠炎引起的，也不排除有消化不良引起的可能，最好是完善检查，确诊后再治疗，注意复查，祝您健康。
逍遥散不适合什么人群服用,逍遥散可疏肝解郁、健脾和营是调经常用的方剂。如果你想自己购买后煎汤服用的话，需要在处方上写好剂量再到药店去买。或者去门诊，医生开具处方后，用处方去门诊药房买也可。现在药店一般都有该方的中成药了，叫逍遥丸，成分是一样的，只是改了剂型，方便服用了。
逍遥散不适合什么人群服用,最适合于肝郁血虚、郁久化热之证，适用用于与月经有关疾病的治疗，能取得很好的疗效如果没有上述症状的患者最好自己不要擅自服用
病情描述发病时间、主要症状、症状变化等）：我左小腿疼有是大脚趾抽筋没天晚上睡觉都抽醒来左小腿疼,出现腿痛症状是需要到当地医院做进一步检查的。需要检查的是下肢血管彩超，以及血糖血脂等，需要排除下肢动脉炎，如果是韧带炎症可以通过理疗等方法治疗
我曾经去看过没效果我从小就有这个毛病我白天小便也不受控制晚上睡觉小便也会尿出来我想想这个日子就没法过了,你好！根据你的描述，结合现在的情况，我大致了解你的处境，首先你要宽慰自己，这个疾病在临床上其实也是比较常见的，没有太大的伤害，就是对生活造成了很多影响，给自己的心理造成了比较大的负担。你首先要养成定时排便的习惯，慢慢的形成了生物钟，逐渐的减轻这个情况，同时我建议你可以练一下气功，太极拳就可以，慢慢的增强自身正气，对健康有帮助，也能增强膀胱括约肌的功能。
全部症状：今早7:40，在擦地，就突然腰疼腿疼胯骨疼，开始轻，后来就走不了了，躺着也疼，后来做CT没事，发病时间及原因：治疗情况：,根据你的病史考虑梨状肌综合征，他的表现跟坐骨神经痛差不多，拍片、CT都正常，建议你去正规医院骨科就诊去诊断和治疗。
全部症状：今早7:40，在擦地，就突然腰疼腿疼胯骨疼，开始轻，后来就走不了了，躺着也疼，后来做CT没事，发病时间及原因：治疗情况：,一般的情况腰椎疾病、神经炎的情况常见或有关节炎的情况的。这种情况一般的情况往往是做拍片检查的。看一下情况治疗的。ct检查没事的话，往往是和神经痛、劳损的情况多见。
全部症状：今早7:40，在擦地，就突然腰疼腿疼胯骨疼，开始轻，后来就走不了了，躺着也疼，后来做CT没事，发病时间及原因：治疗情况：,你好，根据你的症状，考虑是坐骨神经疼，建议行腰椎核磁检查一下。
全部症状：睡眠不好，易头痛发病时间及原因：半年治疗情况：未治,"建议低盐饮食,低脂肪饮食.一定要禁烟,酒,避免情绪激动.如果有高血脂必须同时治疗啊.否则降压效果不好.在当地医生指导下选择降压药如:心痛定.最好选择缓释片如波依定或硝苯地平缓释片口服,血压更平稳.多吃芹菜,尤其是其根,可以有降压作用,但是只是辅助治疗,不能作为主要治疗措施的啊"
全部症状：睡眠不好，易头痛发病时间及原因：半年治疗情况：未治,生活要有规律，限制钠盐及高脂肪，高胆固醇的摄入，戒除烟酒，多吃些果蔬。如果有高血脂必须同时治疗，否则降压效果不好。结合医生服药
全部症状：睡眠不好，易头痛发病时间及原因：半年治疗情况：未治,"你好!高血压病是指在静息状态下动脉收缩压和/或舒张压（>=140/90mmHg）,需要积极服药控制的.在医生的指导下服用硝苯地平治疗,要注意饮食,要低胆固醇和低脂肪饮食.多食用富含维生素和钾的蔬菜和水果,另外还要定期测量血压,1-2周应至少测量一次.条件允许,可自备血压计及学会自测血压.定时服用降压药,自己不随意减量或停药,可在医生指导下及现病情加予调整,防止血压反跳."
全部症状：更年期综合症发病时间及原因：更年期治疗情况：吃过药,你好，根据你说的情况考虑是身体虚弱引起的症状的，需要你到医院中医科给予中药调理的，那样是有利于你的病情康复的
全部症状：更年期综合症发病时间及原因：更年期治疗情况：吃过药,朋友您好，更年期综合症，建议服用谷维素和六味地黄丸调理效果很好。
全部症状：更年期综合症发病时间及原因：更年期治疗情况：吃过药,"这位朋友你好,像这样的情况,推荐中医治疗.辩证论治.有很好的疗效.少做过量的运动，少饮食刺激性的食物，保持生活规律，情绪稳定。希望对你有帮助."
我孩子3岁了但是从断奶到现在我乳房里还能挤出水有的时候和奶水一样有的时候又如清水一样为什么:,那这个的话你是好久断奶的啊？那你可能需要调节激素水平的啊，希望对你有所帮助。
这两天一直高烧不退，不咳嗽，高烧38到41度，拍胸片肺上有阴影，医院怀疑是肺结核，肺结核不是下午才发热吗？而且我这一天都高烧，吃点退烧药当时可以，没多久就不行了，帮忙分折一下，谢谢!,肺结核主要是由结核杆菌引起的慢性呼吸道传染病，通常起病缓慢，病程经过长，有咳嗽、咯血、胸痛、呼吸困难、过敏反映表现，结合中毒有午后低热、乏力、食欲减退、体重减轻、盗汗、心悸等问题的，可以通过痰液血液检查胸片检查确定，治疗一般用异烟肼，利福平，链霉素，乙胺丁醇进行治疗，病情到达手术指针就需要外科手术治疗的，其他的就对症处理。
"帮看看妈妈这份乳腺彩超吧曾经治疗情况和效果：左乳腺组织最厚1.5CM，右乳腺组织最厚1.8CM，于右乳外上象限探及一个低回声团，大小约1.2*1.0CM,边界可辨，形态欠规则，内回声不均，后方声衰减。余双侧乳腺组织内见散在点状、小片状低回声。CDFI：低回声团周边探及点棒状血流信号，余腺体血流分布未见异常。双侧腋窝未探及明显囊、实性肿块。CDFI：未探及异常血流信号。提问了几次，回答的医生都是答非所问的。我想问的是，有血流信号是不是说明准备癌变了？现在这个情况严重吗？",指导意见：你好，你上面的结果很明确了，是增生而已，没有必要担心，给你个建议：要保证规律的生活，调整心恋，放松心情，经常参加体育锻炼，但不要让自己过于疲劳。保持乳房清洁，经常用温水清洗，注意乳房肿块的变化。可以常吃海带、桔子、桔饼、牡蛎等具有行气散结作用的食物，避免食用生冷和辛辣刺激性的食物。40岁以上的乳腺增生患者应该每年去医院做一次专科检查，必要时做B超、红外线乳透或钼靶照相检查。
